house_id,address,neighborhood_id,neighborhood_name,lat,long,sqft,beds,baths,hoa_fee,date,price,is_undervalued
TPA0011,9592 Bearss Ave,8,Temple Terrace,27.83396611983425,-82.30914262491996,1668.3996526704764,3,2,0.0,2025-06-29 22:56:15.169265,865334.0536179878,False
TPA0012,5995 Kennedy Blvd,5,New Tampa,27.971318714142235,-82.54540003307253,1088.3884562995813,2,2,265.44185724931083,2025-07-18 22:56:15.169297,356637.499063464,False
TPA0012,5995 Kennedy Blvd,5,New Tampa,27.971318714142235,-82.54540003307253,1088.3884562995813,2,2,265.44185724931083,2025-12-22 22:56:15.169297,374044.93443645036,False
TPA0013,3544 Hyde Park Ave,0,South Tampa,27.910500049820982,-82.3036805958078,2115.4719611718638,4,3,109.5365305945156,2025-05-27 22:56:15.169329,1173501.8786360906,False
TPA0013,3544 Hyde Park Ave,0,South Tampa,27.910500049820982,-82.3036805958078,2115.4719611718638,4,3,109.5365305945156,2025-05-31 22:56:15.169329,1112862.6101086086,False
TPA0014,5954 Dale Mabry Hwy,4,Westchase,27.87906985643346,-82.44169993973362,1312.5012992924692,2,1,111.54882452938925,2025-06-05 22:56:15.169361,501256.52150361263,False
TPA0014,5954 Dale Mabry Hwy,4,Westchase,27.87906985643346,-82.44169993973362,1312.5012992924692,2,1,111.54882452938925,2025-11-21 22:56:15.169361,514900.5670051566,False
TPA0014,5954 Dale Mabry Hwy,4,Westchase,27.87906985643346,-82.44169993973362,1312.5012992924692,2,1,111.54882452938925,2025-12-17 22:56:15.169361,509776.3980542264,False
TPA0015,7071 Howard Ave,9,Town 'n' Country,27.911347350671594,-82.55587532664052,885.6237617355015,1,1,340.8060306784443,2025-05-24 22:56:15.169396,488995.7311758045,False
TPA0015,7071 Howard Ave,9,Town 'n' Country,27.911347350671594,-82.55587532664052,885.6237617355015,1,1,340.8060306784443,2025-07-14 22:56:15.169396,510083.5156509977,False
TPA0015,7071 Howard Ave,9,Town 'n' Country,27.911347350671594,-82.55587532664052,885.6237617355015,1,1,340.8060306784443,2026-02-10 22:56:15.169396,519679.3207263925,False
TPA0016,2591 Florida Ave,8,Temple Terrace,27.821629088416657,-82.30709069364806,1919.8669730716783,3,2,353.4204684101752,2025-04-09 22:56:15.169437,1166406.6259576548,False
TPA0016,2591 Florida Ave,8,Temple Terrace,27.821629088416657,-82.30709069364806,1919.8669730716783,3,2,353.4204684101752,2026-02-06 22:56:15.169437,1245980.5406248253,False
TPA0016,2591 Florida Ave,8,Temple Terrace,27.821629088416657,-82.30709069364806,1919.8669730716783,3,2,353.4204684101752,2026-02-21 22:56:15.169437,1251410.4859406746,False
TPA0017,8411 Florida Ave,1,Ybor City,27.873524958288126,-82.56336287891484,783.3025544991681,2,2,78.61816089777426,2025-04-20 22:56:15.169474,193827.73815351224,False
TPA0017,8411 Florida Ave,1,Ybor City,27.873524958288126,-82.56336287891484,783.3025544991681,2,2,78.61816089777426,2025-06-23 22:56:15.169474,199421.1401317131,False
TPA0018,9762 Florida Ave,5,New Tampa,28.002551971247307,-82.56911296285283,2556.3053520700537,4,3,197.79086736847836,2025-05-18 22:56:15.169507,821708.5110402475,False
TPA0018,9762 Florida Ave,5,New Tampa,28.002551971247307,-82.56911296285283,2556.3053520700537,4,3,197.79086736847836,2025-08-25 22:56:15.169507,828226.8049820483,False
TPA0019,6717 Bearss Ave,0,South Tampa,27.905143313646857,-82.34619261813755,776.064213389496,2,2,0.0,2025-03-16 22:56:15.169539,462298.5196899369,False
TPA0019,6717 Bearss Ave,0,South Tampa,27.905143313646857,-82.34619261813755,776.064213389496,2,2,0.0,2025-10-29 22:56:15.169539,494105.80506650405,False
TPA0020,2939 Bearss Ave,1,Ybor City,27.858144621359607,-82.54349420344732,1801.450888955741,4,3,62.3096640751015,2025-03-26 22:56:15.169573,399362.03099825373,False
TPA0020,2939 Bearss Ave,1,Ybor City,27.858144621359607,-82.54349420344732,1801.450888955741,4,3,62.3096640751015,2025-08-03 22:56:15.169573,413378.4342647495,False
TPA0020,2939 Bearss Ave,1,Ybor City,27.858144621359607,-82.54349420344732,1801.450888955741,4,3,62.3096640751015,2025-08-19 22:56:15.169573,420481.0232324408,False
TPA0021,4207 Westshore Blvd,7,Brandon,27.97042787916783,-82.58295090226471,1900.8758622592231,4,3,123.8987521193864,2025-05-22 22:56:15.169609,747951.6324416628,False
TPA0021,4207 Westshore Blvd,7,Brandon,27.97042787916783,-82.58295090226471,1900.8758622592231,4,3,123.8987521193864,2025-06-16 22:56:15.169609,744014.29288077,False
TPA0022,8967 Fowler Ave,4,Westchase,27.888514296821942,-82.41841076586944,2223.548409323042,4,3,252.9519615231462,2025-05-28 22:56:15.169643,921352.2318929567,False
TPA0022,8967 Fowler Ave,4,Westchase,27.888514296821942,-82.41841076586944,2223.548409323042,4,3,252.9519615231462,2025-07-22 22:56:15.169643,928463.505188156,False
TPA0022,8967 Fowler Ave,4,Westchase,27.888514296821942,-82.41841076586944,2223.548409323042,4,3,252.9519615231462,2025-07-23 22:56:15.169643,905240.2641114992,False
TPA0023,8887 Bearss Ave,6,Carrollwood,27.9427016236111,-82.366315090296,2222.368341621179,3,2,154.26608601467024,2025-04-14 22:56:15.169679,613045.6022859528,False
TPA0023,8887 Bearss Ave,6,Carrollwood,27.9427016236111,-82.366315090296,2222.368341621179,3,2,154.26608601467024,2025-05-01 22:56:15.169679,617234.6485408838,False
TPA0023,8887 Bearss Ave,6,Carrollwood,27.9427016236111,-82.366315090296,2222.368341621179,3,2,154.26608601467024,2025-07-15 22:56:15.169679,643020.5236924959,False
TPA0023,8887 Bearss Ave,6,Carrollwood,27.9427016236111,-82.366315090296,2222.368341621179,3,2,154.26608601467024,2026-01-26 22:56:15.169679,679819.3583566024,False
TPA0024,4829 Florida Ave,6,Carrollwood,27.94056071338944,-82.3372422129439,1525.928905415483,2,1,0.0,2025-03-02 22:56:15.169718,386890.75706129626,False
TPA0024,4829 Florida Ave,6,Carrollwood,27.94056071338944,-82.3372422129439,1525.928905415483,2,1,0.0,2025-05-06 22:56:15.169718,384328.4114483971,False
TPA0024,4829 Florida Ave,6,Carrollwood,27.94056071338944,-82.3372422129439,1525.928905415483,2,1,0.0,2025-05-08 22:56:15.169718,379821.7853670444,False
TPA0024,4829 Florida Ave,6,Carrollwood,27.94056071338944,-82.3372422129439,1525.928905415483,2,1,0.0,2025-11-01 22:56:15.169718,402394.65252552123,False
TPA0025,9680 Bayshore Blvd,9,Town 'n' Country,27.895732372925067,-82.57350674014332,2123.6663160940197,4,2,0.0,2025-07-03 22:56:15.169755,850681.0158847454,False
TPA0025,9680 Bayshore Blvd,9,Town 'n' Country,27.895732372925067,-82.57350674014332,2123.6663160940197,4,2,0.0,2025-12-10 22:56:15.169755,869248.415890582,False
TPA0026,4848 MacDill Ave,5,New Tampa,27.996035241215335,-82.55036164409077,984.5268262079429,1,1,266.67393927496045,2025-06-18 22:56:15.169789,394097.09164180263,False
TPA0026,4848 MacDill Ave,5,New Tampa,27.996035241215335,-82.55036164409077,984.5268262079429,1,1,266.67393927496045,2025-08-31 22:56:15.169789,378689.40876833483,False
TPA0026,4848 MacDill Ave,5,New Tampa,27.996035241215335,-82.55036164409077,984.5268262079429,1,1,266.67393927496045,2025-12-30 22:56:15.169789,412317.09743352217,False
TPA0027,5448 Nebraska Ave,4,Westchase,27.92540909235137,-82.43647967023458,3026.1911304020623,6,4,373.1866370838884,2025-02-22 22:56:15.169825,1265744.5439055138,False
TPA0027,5448 Nebraska Ave,4,Westchase,27.92540909235137,-82.43647967023458,3026.1911304020623,6,4,373.1866370838884,2025-04-16 22:56:15.169825,1304915.6446694238,False
TPA0027,5448 Nebraska Ave,4,Westchase,27.92540909235137,-82.43647967023458,3026.1911304020623,6,4,373.1866370838884,2025-07-14 22:56:15.169825,1263784.5446193488,False
TPA0028,3819 Florida Ave,9,Town 'n' Country,27.879259656471685,-82.59938896355405,3551.842346574138,6,4,0.0,2025-09-29 22:56:15.169862,1711930.1624147797,False
TPA0028,3819 Florida Ave,9,Town 'n' Country,27.879259656471685,-82.59938896355405,3551.842346574138,6,4,0.0,2025-10-19 22:56:15.169862,1799191.1991447653,False
TPA0029,109 Seventh Ave,5,New Tampa,27.98193609395142,-82.53524532290601,2089.981167044242,4,3,195.2873836157521,2025-08-17 22:56:15.169894,701143.371671492,False
TPA0029,109 Seventh Ave,5,New Tampa,27.98193609395142,-82.53524532290601,2089.981167044242,4,3,195.2873836157521,2025-11-15 22:56:15.169894,741244.9367722989,False
TPA0029,109 Seventh Ave,5,New Tampa,27.98193609395142,-82.53524532290601,2089.981167044242,4,3,195.2873836157521,2025-11-30 22:56:15.169894,738222.2729742873,False
TPA0029,109 Seventh Ave,5,New Tampa,27.98193609395142,-82.53524532290601,2089.981167044242,4,3,195.2873836157521,2026-01-28 22:56:15.169894,747909.1440789963,False
TPA0030,7240 Florida Ave,1,Ybor City,27.875478536230375,-82.57346247319325,2073.9655344060116,3,3,0.0,2025-02-22 22:56:15.169930,497458.1881244007,False
TPA0030,7240 Florida Ave,1,Ybor City,27.875478536230375,-82.57346247319325,2073.9655344060116,3,3,0.0,2025-04-13 22:56:15.169930,504495.3374014787,False
TPA0031,7339 Howard Ave,0,South Tampa,27.914084957677417,-82.29151676525603,1290.211574339298,2,2,260.99185590699335,2025-04-16 22:56:15.169962,524643.1158399798,False
TPA0031,7339 Howard Ave,0,South Tampa,27.914084957677417,-82.29151676525603,1290.211574339298,2,2,260.99185590699335,2025-10-15 22:56:15.169962,563242.9482848294,False
TPA0032,4773 Busch Blvd,8,Temple Terrace,27.85760434476375,-82.34129743538048,1349.3931108317097,2,2,163.33384515662289,2025-08-06 22:56:15.169994,791902.5169574239,False
TPA0032,4773 Busch Blvd,8,Temple Terrace,27.85760434476375,-82.34129743538048,1349.3931108317097,2,2,163.33384515662289,2025-10-28 22:56:15.169994,824855.8829552814,False
TPA0032,4773 Busch Blvd,8,Temple Terrace,27.85760434476375,-82.34129743538048,1349.3931108317097,2,2,163.33384515662289,2025-12-26 22:56:15.169994,852645.9130205038,False
TPA0032,4773 Busch Blvd,8,Temple Terrace,27.85760434476375,-82.34129743538048,1349.3931108317097,2,2,163.33384515662289,2026-01-22 22:56:15.169994,864362.4220364575,False
TPA0033,3679 Florida Ave,3,Seminole Heights,28.01872116073953,-82.5376350673892,2955.471033585449,5,4,0.0,2025-04-05 22:56:15.170035,830380.5665281271,False
TPA0033,3679 Florida Ave,3,Seminole Heights,28.01872116073953,-82.5376350673892,2955.471033585449,5,4,0.0,2025-06-12 22:56:15.170035,847656.6364441345,False
TPA0033,3679 Florida Ave,3,Seminole Heights,28.01872116073953,-82.5376350673892,2955.471033585449,5,4,0.0,2025-10-19 22:56:15.170035,859055.6698095871,False
TPA0033,3679 Florida Ave,3,Seminole Heights,28.01872116073953,-82.5376350673892,2955.471033585449,5,4,0.0,2025-10-28 22:56:15.170035,875947.6800199334,False
TPA0034,771 Florida Ave,3,Seminole Heights,28.033844589411792,-82.53553562825947,1388.9064661306452,2,2,167.9226368853376,2025-03-05 22:56:15.170073,384617.64587661397,False
TPA0034,771 Florida Ave,3,Seminole Heights,28.033844589411792,-82.53553562825947,1388.9064661306452,2,2,167.9226368853376,2025-10-12 22:56:15.170073,405099.61335035705,False
TPA0035,6290 Hillsborough Ave,9,Town 'n' Country,27.894056057138428,-82.57016383390032,1409.0879316895357,2,1,148.41078180326986,2025-03-07 22:56:15.170106,557123.0268877188,False
TPA0035,6290 Hillsborough Ave,9,Town 'n' Country,27.894056057138428,-82.57016383390032,1409.0879316895357,2,1,148.41078180326986,2025-04-18 22:56:15.170106,554821.0188725749,False
TPA0035,6290 Hillsborough Ave,9,Town 'n' Country,27.894056057138428,-82.57016383390032,1409.0879316895357,2,1,148.41078180326986,2025-06-28 22:56:15.170106,568118.5409587458,False
TPA0035,6290 Hillsborough Ave,9,Town 'n' Country,27.894056057138428,-82.57016383390032,1409.0879316895357,2,1,148.41078180326986,2025-09-23 22:56:15.170106,590511.2858606145,False
TPA0036,8272 Hyde Park Ave,7,Brandon,27.965956692251414,-82.59741013736325,2120.17517632563,3,2,168.30701498302676,2025-04-01 22:56:15.170144,884341.7753386438,False
TPA0036,8272 Hyde Park Ave,7,Brandon,27.965956692251414,-82.59741013736325,2120.17517632563,3,2,168.30701498302676,2025-10-10 22:56:15.170144,941972.8833161937,False
TPA0036,8272 Hyde Park Ave,7,Brandon,27.965956692251414,-82.59741013736325,2120.17517632563,3,2,168.30701498302676,2025-11-21 22:56:15.170144,932099.4276128797,False
TPA0037,9461 Hillsborough Ave,3,Seminole Heights,28.080999950698253,-82.51543471435373,662.1970323218607,1,1,284.68361515900637,2025-02-27 22:56:15.170179,244158.0062802598,False
TPA0037,9461 Hillsborough Ave,3,Seminole Heights,28.080999950698253,-82.51543471435373,662.1970323218607,1,1,284.68361515900637,2025-04-04 22:56:15.170179,244778.9134900783,False
TPA0037,9461 Hillsborough Ave,3,Seminole Heights,28.080999950698253,-82.51543471435373,662.1970323218607,1,1,284.68361515900637,2025-06-02 22:56:15.170179,244409.2268904115,False
TPA0037,9461 Hillsborough Ave,3,Seminole Heights,28.080999950698253,-82.51543471435373,662.1970323218607,1,1,284.68361515900637,2025-08-20 22:56:15.170179,257584.9802872195,False
TPA0038,3835 Gandy Blvd,4,Westchase,27.87239004226458,-82.43851621812362,1306.3276733705,3,2,239.7492932692351,2025-02-27 22:56:15.170218,438964.12678739394,False
TPA0038,3835 Gandy Blvd,4,Westchase,27.87239004226458,-82.43851621812362,1306.3276733705,3,2,239.7492932692351,2025-05-07 22:56:15.170218,444437.6520567246,False
TPA0038,3835 Gandy Blvd,4,Westchase,27.87239004226458,-82.43851621812362,1306.3276733705,3,2,239.7492932692351,2025-09-29 22:56:15.170218,443465.58090802905,False
TPA0038,3835 Gandy Blvd,4,Westchase,27.87239004226458,-82.43851621812362,1306.3276733705,3,2,239.7492932692351,2026-01-09 22:56:15.170218,450674.7074196143,False
TPA0039,6416 Ybor St,2,Hyde Park,27.96668910927074,-82.37799887191362,1759.8095124406905,3,3,341.94205702345545,2025-04-09 22:56:15.170258,418375.0722079015,False
TPA0039,6416 Ybor St,2,Hyde Park,27.96668910927074,-82.37799887191362,1759.8095124406905,3,3,341.94205702345545,2025-07-11 22:56:15.170258,434930.2216077679,False
TPA0040,9193 Fowler Ave,5,New Tampa,27.987572008402264,-82.54875260079139,888.6866171280939,2,1,236.58744260683454,2025-06-02 22:56:15.170291,344708.28411176306,False
TPA0040,9193 Fowler Ave,5,New Tampa,27.987572008402264,-82.54875260079139,888.6866171280939,2,1,236.58744260683454,2026-01-06 22:56:15.170291,364989.6499790192,False
TPA0041,8084 Florida Ave,7,Brandon,27.980270309924467,-82.58472396739681,989.9055432695749,2,1,0.0,2025-02-22 22:56:15.170323,478978.1323365945,False
TPA0041,8084 Florida Ave,7,Brandon,27.980270309924467,-82.58472396739681,989.9055432695749,2,1,0.0,2025-03-28 22:56:15.170323,489814.5477247979,False
TPA0041,8084 Florida Ave,7,Brandon,27.980270309924467,-82.58472396739681,989.9055432695749,2,1,0.0,2025-12-14 22:56:15.170323,493052.70703348244,False
TPA0041,8084 Florida Ave,7,Brandon,27.980270309924467,-82.58472396739681,989.9055432695749,2,1,0.0,2026-01-07 22:56:15.170323,515116.29290688765,False
TPA0042,700 Seventh Ave,2,Hyde Park,27.974019736310662,-82.36099255685652,2115.5617139026376,3,2,256.4384560973249,2025-03-16 22:56:15.170361,543240.2507869275,False
TPA0042,700 Seventh Ave,2,Hyde Park,27.974019736310662,-82.36099255685652,2115.5617139026376,3,2,256.4384560973249,2025-04-25 22:56:15.170361,542742.8116387597,False
TPA0042,700 Seventh Ave,2,Hyde Park,27.974019736310662,-82.36099255685652,2115.5617139026376,3,2,256.4384560973249,2025-06-26 22:56:15.170361,578247.8895690622,False
TPA0042,700 Seventh Ave,2,Hyde Park,27.974019736310662,-82.36099255685652,2115.5617139026376,3,2,256.4384560973249,2026-02-09 22:56:15.170361,608627.2855670137,False
TPA0043,8489 Hyde Park Ave,4,Westchase,27.8780444894622,-82.43488399592468,1481.3012878584411,3,2,301.56061744094916,2025-07-28 22:56:15.170399,551080.1617920143,False
TPA0043,8489 Hyde Park Ave,4,Westchase,27.8780444894622,-82.43488399592468,1481.3012878584411,3,2,301.56061744094916,2025-07-28 22:56:15.170399,556485.0511333251,False
TPA0043,8489 Hyde Park Ave,4,Westchase,27.8780444894622,-82.43488399592468,1481.3012878584411,3,2,301.56061744094916,2025-10-10 22:56:15.170399,563182.5941397825,False
TPA0043,8489 Hyde Park Ave,4,Westchase,27.8780444894622,-82.43488399592468,1481.3012878584411,3,2,301.56061744094916,2025-12-07 22:56:15.170399,587313.171570259,False
TPA0044,6128 Hillsborough Ave,3,Seminole Heights,28.05576330944083,-82.5403463908259,3007.817049967699,5,4,0.0,2025-07-07 22:56:15.170436,760860.4337449576,False
TPA0044,6128 Hillsborough Ave,3,Seminole Heights,28.05576330944083,-82.5403463908259,3007.817049967699,5,4,0.0,2025-11-09 22:56:15.170436,775386.7649755116,False
TPA0045,893 Busch Blvd,1,Ybor City,27.845126004323813,-82.54830529342307,1016.9890273741541,1,1,302.39591925533847,2025-03-16 22:56:15.170470,256157.208234407,False
TPA0045,893 Busch Blvd,1,Ybor City,27.845126004323813,-82.54830529342307,1016.9890273741541,1,1,302.39591925533847,2025-09-09 22:56:15.170470,278061.8538617331,False
TPA0045,893 Busch Blvd,1,Ybor City,27.845126004323813,-82.54830529342307,1016.9890273741541,1,1,302.39591925533847,2025-12-21 22:56:15.170470,292938.72835387127,False
TPA0046,7247 Nebraska Ave,7,Brandon,27.97966268838824,-82.56799031647448,3756.601583693461,6,4,0.0,2025-03-22 22:56:15.170504,1674106.2752227178,False
TPA0046,7247 Nebraska Ave,7,Brandon,27.97966268838824,-82.56799031647448,3756.601583693461,6,4,0.0,2025-04-13 22:56:15.170504,1634469.3376578093,False
TPA0046,7247 Nebraska Ave,7,Brandon,27.97966268838824,-82.56799031647448,3756.601583693461,6,4,0.0,2025-12-14 22:56:15.170504,1676113.52132693,False
TPA0046,7247 Nebraska Ave,7,Brandon,27.97966268838824,-82.56799031647448,3756.601583693461,6,4,0.0,2025-12-15 22:56:15.170504,1766172.1440050972,False
TPA0047,4121 MacDill Ave,3,Seminole Heights,28.037785247860263,-82.52638663832067,2337.9400151160744,4,3,177.4285820561972,2025-06-18 22:56:15.170541,629435.787880421,False
TPA0047,4121 MacDill Ave,3,Seminole Heights,28.037785247860263,-82.52638663832067,2337.9400151160744,4,3,177.4285820561972,2025-07-25 22:56:15.170541,636380.109819933,False
TPA0048,5071 Howard Ave,8,Temple Terrace,27.777745943223852,-82.29975194664732,555.4000193026973,1,1,132.58615055457045,2025-04-11 22:56:15.170572,328441.1115766319,False
TPA0048,5071 Howard Ave,8,Temple Terrace,27.777745943223852,-82.29975194664732,555.4000193026973,1,1,132.58615055457045,2025-07-21 22:56:15.170572,356212.08900208055,False
TPA0048,5071 Howard Ave,8,Temple Terrace,27.777745943223852,-82.29975194664732,555.4000193026973,1,1,132.58615055457045,2025-07-25 22:56:15.170572,339770.20816864114,False
TPA0048,5071 Howard Ave,8,Temple Terrace,27.777745943223852,-82.29975194664732,555.4000193026973,1,1,132.58615055457045,2025-07-27 22:56:15.170572,345539.646912542,False
TPA0049,9281 Bruce B Downs Blvd,7,Brandon,27.967031683918457,-82.58446842276862,1241.427177347718,2,1,237.18594742560765,2025-06-14 22:56:15.170609,499868.99433339224,False
TPA0049,9281 Bruce B Downs Blvd,7,Brandon,27.967031683918457,-82.58446842276862,1241.427177347718,2,1,237.18594742560765,2025-08-15 22:56:15.170609,510562.56416782987,False
TPA0049,9281 Bruce B Downs Blvd,7,Brandon,27.967031683918457,-82.58446842276862,1241.427177347718,2,1,237.18594742560765,2025-09-03 22:56:15.170609,499982.78154393524,False
TPA0050,6405 Bayshore Blvd,0,South Tampa,27.90903920420394,-82.30075053217982,1345.8247721794473,2,1,151.74532484571247,2025-10-26 22:56:15.170643,611924.4433234399,False
TPA0050,6405 Bayshore Blvd,0,South Tampa,27.90903920420394,-82.30075053217982,1345.8247721794473,2,1,151.74532484571247,2025-12-31 22:56:15.170643,621003.3795414527,False
TPA0051,7318 Bayshore Blvd,7,Brandon,27.996471450449782,-82.57976000737622,2817.244075995327,5,3,311.80979278575984,2025-08-22 22:56:15.170674,1238249.2586943558,False
TPA0051,7318 Bayshore Blvd,7,Brandon,27.996471450449782,-82.57976000737622,2817.244075995327,5,3,311.80979278575984,2025-10-02 22:56:15.170674,1229762.731252251,False
TPA0052,3694 Fowler Ave,9,Town 'n' Country,27.917854434765953,-82.57563833077288,464.17666234527996,1,1,0.0,2025-11-04 22:56:15.170711,275547.95929278946,False
TPA0052,3694 Fowler Ave,9,Town 'n' Country,27.917854434765953,-82.57563833077288,464.17666234527996,1,1,0.0,2025-12-11 22:56:15.170711,276106.4792407733,False
TPA0053,2779 Westshore Blvd,2,Hyde Park,28.01451168444579,-82.42933829009321,1722.5391700852715,3,3,106.17597871866016,2025-04-02 22:56:15.170746,427414.51152628864,False
TPA0053,2779 Westshore Blvd,2,Hyde Park,28.01451168444579,-82.42933829009321,1722.5391700852715,3,3,106.17597871866016,2025-10-16 22:56:15.170746,454840.67584548146,False
TPA0054,5575 Gandy Blvd,5,New Tampa,27.985068129750527,-82.5427145072445,769.2420961941402,1,1,238.1642493948794,2025-03-20 22:56:15.170782,330087.3201330073,False
TPA0054,5575 Gandy Blvd,5,New Tampa,27.985068129750527,-82.5427145072445,769.2420961941402,1,1,238.1642493948794,2025-06-18 22:56:15.170782,336703.38192848087,False
TPA0054,5575 Gandy Blvd,5,New Tampa,27.985068129750527,-82.5427145072445,769.2420961941402,1,1,238.1642493948794,2026-01-29 22:56:15.170782,348755.1712115293,False
